key,dialogue_id,turn_index,speaker_role,raw_target,target,slot_types,spoken_digit_tags,is_digit_focus
utt_009320,dlg_01325,4,controller,4151检查好可以开车 场压317 应答机7000,4151检查好可以开车 场压317 应答机7000,callsign|qnh,,1
utt_009321,dlg_01325,5,pilot,4151明白 场压317 应答机7000,4151明白 场压317 应答机7000,callsign|qnh,,1
utt_009322,dlg_01325,6,pilot,啊4151请求滑出,啊4151请求滑出,callsign,,1
utt_009323,dlg_01325,7,controller,4151可以滑出 滑行注意观察,4151可以滑出 滑行注意观察,callsign,,1
utt_009324,dlg_01325,8,pilot,好的4151明白,好的4151明白,callsign,,1
utt_009325,dlg_01326,1,controller,3201上标准气压1500 联系锦州频率321.22,3201上标准气压1500 联系锦州频率321.22,callsign|frequency,,1
utt_009326,dlg_01326,2,pilot,3201上标准气压1500 联系频率321.22,3201上标准气压1500 联系频率321.22,callsign|frequency,,1
utt_009327,dlg_01326,3,pilot,呃锦州3201叫,呃锦州3201叫,callsign,,1
utt_009328,dlg_01326,4,controller,3201锦州回答 工作情况,3201锦州回答 工作情况,callsign,,1
utt_009329,dlg_01326,5,pilot,3201标高1500 工作正常 预计进入时刻1038,3201标高1500 工作正常 预计进入时刻1038,callsign|height,,1
utt_009330,dlg_01326,6,controller,3201保持标高1500 飞越P256报,3201保持标高1500 飞越P256报,callsign|height,,1
utt_009331,dlg_01326,7,pilot,3201明白 飞越P256报,3201明白 飞越P256报,callsign,,1
utt_009332,dlg_01327,1,pilot,呃301起落架放好请求着陆,呃301起落架放好请求着陆,callsign,,1
utt_009333,dlg_01327,2,controller,301检查好起落架可以着陆 317度5米每秒,301检查好起落架可以着陆 317度5米每秒,callsign|qnh|wind,,1
utt_009334,dlg_01327,3,pilot,301明白,301明白,callsign,,1
utt_009335,dlg_01327,4,controller,301一直向前滑 注意减速,301一直向前滑 注意减速,callsign,,1
utt_009336,dlg_01327,5,pilot,3014号道脱离,3014号道脱离,callsign,,1
utt_009337,dlg_01327,6,controller,301可以脱离 注意地面引导,301可以脱离 注意地面引导,callsign,,1
utt_009338,dlg_01327,7,pilot,301看到地面指挥请求脱波,301看到地面指挥请求脱波,callsign,,1
utt_009339,dlg_01327,8,controller,301可以脱波再见,301可以脱波再见,callsign,,1
utt_009340,dlg_01328,1,pilot,呃303过台,呃303过台,callsign,,1
utt_009341,dlg_01328,2,controller,303过台报 收到,303过台报 收到,callsign,,1
utt_009342,dlg_01328,3,controller,303继续下降高度,303继续下降高度,callsign|height,,1
utt_009343,dlg_01328,4,pilot,303继续下降高度,303继续下降高度,callsign|height,,1
utt_009344,dlg_01328,5,controller,好的303起落架放好远台侧方报,好的303起落架放好远台侧方报,callsign,,1
utt_009345,dlg_01328,6,pilot,303明白 远台侧方报,303明白 远台侧方报,callsign,,1
utt_009346,dlg_01329,1,pilot,泰山301叫,泰山301叫,callsign,,1
utt_009347,dlg_01329,2,controller,301泰山收到声音好,301泰山收到声音好,callsign,,1
utt_009348,dlg_01329,3,pilot,301请求开车,301请求开车,callsign,,1
utt_009349,dlg_01329,4,controller,啊301检查好可以开车 场压756 应答机4017,啊301检查好可以开车 场压756 应答机4017,callsign|qnh,,1
utt_009350,dlg_01329,5,pilot,301明白 场压756 应答机4017,301明白 场压756 应答机4017,callsign|qnh,,1
utt_009351,dlg_01329,6,pilot,301请求滑出,301请求滑出,callsign,,1
utt_009352,dlg_01329,7,controller,301可以滑出 滑行注意观察,301可以滑出 滑行注意观察,callsign,,1
utt_009353,dlg_01329,8,pilot,301明白,301明白,callsign,,1
utt_009354,dlg_01330,1,pilot,4151发动机故障 请求紧急下降优先着陆,4151发动机故障 请求紧急下降优先着陆,callsign|height,,1
utt_009355,dlg_01330,2,controller,4151收到 保持航向285 下降高度900,4151收到 保持航向285 下降高度900,callsign|height,,1
utt_009356,dlg_01330,3,pilot,好的4151保持航向285 下降高度900,好的4151保持航向285 下降高度900,callsign|height,,1
utt_009357,dlg_01330,4,controller,4151检查速度 起落架放好报,4151检查速度 起落架放好报,callsign,,1
utt_009358,dlg_01330,5,pilot,啊4151起落架放好 请求着陆,啊4151起落架放好 请求着陆,callsign,,1
utt_009359,dlg_01330,6,controller,4151可以着陆 地面静风,4151可以着陆 地面静风,callsign|wind,,1
utt_009360,dlg_01331,1,pilot,7816请求着陆条件,7816请求着陆条件,callsign,,1
utt_009361,dlg_01331,2,controller,7816着陆条件抄收 本场场压733.9 跑道02左 能见度大于2公里 云量3个 左侧风4米每秒,7816着陆条件抄收 本场场压733.9 跑道02左 能见度大于2公里 云量3个 左侧风4米每秒,callsign|qnh|runway|wind|weather,,1
utt_009362,dlg_01331,3,pilot,7816明白 场压733.9 跑道02左,7816明白 场压733.9 跑道02左,callsign|qnh|runway,,1
utt_009363,dlg_01331,4,pilot,7816请求下降高度,7816请求下降高度,callsign|height,,1
utt_009364,dlg_01331,5,controller,7816可以下降到标高700报,7816可以下降到标高700报,callsign|height,,1
utt_009365,dlg_01331,6,pilot,7816下降到标高700报,7816下降到标高700报,callsign|height,,1
utt_009366,dlg_01332,1,pilot,4017请求着陆条件,4017请求着陆条件,callsign,,1
utt_009367,dlg_01332,2,controller,4017着陆条件抄收 本场场压733.2 跑道02右 能见度6公里 云底1800 北风5米每秒,4017着陆条件抄收 本场场压733.2 跑道02右 能见度6公里 云底1800 北风5米每秒,callsign|qnh|runway|wind|weather,,1
utt_009368,dlg_01332,3,pilot,4017明白 场压733.2 跑道02右,4017明白 场压733.2 跑道02右,callsign|qnh|runway,,1
utt_009369,dlg_01332,4,pilot,4017请求下降高度,4017请求下降高度,callsign|height,,1
utt_009370,dlg_01332,5,controller,4017可以下降到标高2700报,4017可以下降到标高2700报,callsign|height,,1
utt_009371,dlg_01332,6,pilot,4017下降到标高2700报,4017下降到标高2700报,callsign|height,,1
utt_009372,dlg_01333,1,pilot,301三转弯,301三转弯,callsign,,1
utt_009373,dlg_01333,2,controller,301三转弯报 收到,301三转弯报 收到,callsign,,1
utt_009374,dlg_01333,3,controller,301继续下降高度,301继续下降高度,callsign|height,,1
utt_009375,dlg_01333,4,pilot,好的301继续下降高度,好的301继续下降高度,callsign|height,,1
utt_009376,dlg_01333,5,controller,301起落架放好二转弯报,301起落架放好二转弯报,callsign,,1
utt_009377,dlg_01333,6,pilot,301明白 二转弯报,301明白 二转弯报,callsign,,1
utt_009378,dlg_01334,1,pilot,4017起落架放好请求着陆,4017起落架放好请求着陆,callsign,,1
utt_009379,dlg_01334,2,controller,4017检查好起落架可以着陆 90度3米每秒,4017检查好起落架可以着陆 90度3米每秒,callsign|wind,,1
utt_009380,dlg_01334,3,pilot,4017明白,4017明白,callsign,,1
utt_009381,dlg_01334,4,controller,4017一直向前滑 注意减速,4017一直向前滑 注意减速,callsign,,1
utt_009382,dlg_01334,5,pilot,40175号道脱离,40175号道脱离,callsign,,1
utt_009383,dlg_01334,6,controller,4017可以脱离 注意地面引导,4017可以脱离 注意地面引导,callsign,,1
utt_009384,dlg_01334,7,pilot,啊4017看到地面指挥请求脱波,啊4017看到地面指挥请求脱波,callsign,,1
utt_009385,dlg_01334,8,controller,4017可以脱波再见,4017可以脱波再见,callsign,,1
utt_009386,dlg_01335,1,pilot,好的303发动机故障 请求紧急下降优先着陆,好的303发动机故障 请求紧急下降优先着陆,callsign|height,,1
utt_009387,dlg_01335,2,controller,303收到 保持航向317 下降高度1200,303收到 保持航向317 下降高度1200,callsign|height|qnh,,1
utt_009388,dlg_01335,3,pilot,303保持航向317 下降高度1200,303保持航向317 下降高度1200,callsign|height|qnh,,1
utt_009389,dlg_01335,4,controller,303检查速度 起落架放好报,303检查速度 起落架放好报,callsign,,1
utt_009390,dlg_01335,5,pilot,303起落架放好 请求着陆,303起落架放好 请求着陆,callsign,,1
utt_009391,dlg_01335,6,controller,好的303可以着陆 地面静风,好的303可以着陆 地面静风,callsign|wind,,1
utt_009392,dlg_01336,1,pilot,6103请求着陆条件,6103请求着陆条件,callsign,,1
utt_009393,dlg_01336,2,controller,6103着陆条件抄收 本场场压733.2 跑道17号 能见度12公里 云顶3600 90度3-5米,6103着陆条件抄收 本场场压733.2 跑道17号 能见度12公里 云顶3600 90度3-5米,callsign|qnh|runway|weather,,1
utt_009394,dlg_01336,3,pilot,呃6103明白 场压733.2 跑道17号,呃6103明白 场压733.2 跑道17号,callsign|qnh|runway,,1
utt_009395,dlg_01336,4,pilot,6103请求下降高度,6103请求下降高度,callsign|height,,1
utt_009396,dlg_01336,5,controller,6103可以下降到标高3600报,6103可以下降到标高3600报,callsign|height,,1
utt_009397,dlg_01336,6,pilot,啊6103下降到标高3600报,啊6103下降到标高3600报,callsign|height,,1
utt_009398,dlg_01337,1,pilot,0017起落架放好请求着陆,0017起落架放好请求着陆,callsign,,1
utt_009399,dlg_01337,2,controller,0017检查好起落架可以着陆 北风6-8米,0017检查好起落架可以着陆 北风6-8米,callsign|wind,,1
utt_009400,dlg_01337,3,pilot,0017明白,0017明白,callsign,,1
utt_009401,dlg_01337,4,controller,0017一直向前滑 注意减速,0017一直向前滑 注意减速,callsign,,1
utt_009402,dlg_01337,5,pilot,00172号道脱离,00172号道脱离,callsign,,1
utt_009403,dlg_01337,6,controller,啊0017可以脱离 注意地面引导,啊0017可以脱离 注意地面引导,callsign,,1
utt_009404,dlg_01337,7,pilot,0017看到地面指挥请求脱波,0017看到地面指挥请求脱波,callsign,,1
utt_009405,dlg_01337,8,controller,0017可以脱波再见,0017可以脱波再见,callsign,,1
utt_009406,dlg_01338,1,pilot,5207发动机故障 请求紧急下降优先着陆,5207发动机故障 请求紧急下降优先着陆,callsign|height|runway,,1
utt_009407,dlg_01338,2,controller,5207收到 保持航向195 下降高度3600,5207收到 保持航向195 下降高度3600,callsign|height|runway,,1
utt_009408,dlg_01338,3,pilot,呃5207保持航向195 下降高度3600,呃5207保持航向195 下降高度3600,callsign|height|runway,,1
utt_009409,dlg_01338,4,controller,5207检查速度 起落架放好报,5207检查速度 起落架放好报,callsign|runway,,1
utt_009410,dlg_01338,5,pilot,呃5207起落架放好 请求着陆,呃5207起落架放好 请求着陆,callsign|runway,,1
utt_009411,dlg_01338,6,controller,5207可以着陆 地面静风,5207可以着陆 地面静风,callsign|runway|wind,,1
utt_009412,dlg_01339,1,controller,6103上标准气压500 联系渭南频率321.22,6103上标准气压500 联系渭南频率321.22,callsign|frequency,,1
utt_009413,dlg_01339,2,pilot,呃6103上标准气压500 联系频率321.22,呃6103上标准气压500 联系频率321.22,callsign|frequency,,1
utt_009414,dlg_01339,3,pilot,渭南6103叫,渭南6103叫,callsign,,1
utt_009415,dlg_01339,4,controller,6103渭南回答 工作情况,6103渭南回答 工作情况,callsign,,1
utt_009416,dlg_01339,5,pilot,6103标高500 工作正常 预计进入时刻1045,6103标高500 工作正常 预计进入时刻1045,callsign|height,,1
utt_009417,dlg_01339,6,controller,6103保持标高500 飞越P322报,6103保持标高500 飞越P322报,callsign|height,,1
utt_009418,dlg_01339,7,pilot,好的6103明白 飞越P322报,好的6103明白 飞越P322报,callsign,,1
utt_009419,dlg_01340,1,pilot,5207请求着陆条件,5207请求着陆条件,callsign|runway,,1
utt_009420,dlg_01340,2,controller,5207着陆条件抄收 本场场压733.2 跑道07 能见度大于2公里 云量3个 90度6-8米,5207着陆条件抄收 本场场压733.2 跑道07 能见度大于2公里 云量3个 90度6-8米,callsign|qnh|runway|weather,,1
utt_009421,dlg_01340,3,pilot,5207明白 场压733.2 跑道07,5207明白 场压733.2 跑道07,callsign|qnh|runway,,1
utt_009422,dlg_01340,4,pilot,5207请求下降高度,5207请求下降高度,callsign|height|runway,,1
utt_009423,dlg_01340,5,controller,5207可以下降到标高2700报,5207可以下降到标高2700报,callsign|height|runway,,1
utt_009424,dlg_01340,6,pilot,5207下降到标高2700报,5207下降到标高2700报,callsign|height|runway,,1
utt_009425,dlg_01341,1,controller,4151跑道入侵复飞,4151跑道入侵复飞,callsign|runway,,1
utt_009426,dlg_01341,2,pilot,4151复飞,4151复飞,callsign,,1
utt_009427,dlg_01341,3,controller,啊4151左转建立左航线 保持场高317,啊4151左转建立左航线 保持场高317,callsign|height|qnh,,1
utt_009428,dlg_01341,4,pilot,4151左转建立左航线 保持场高317,4151左转建立左航线 保持场高317,callsign|height|qnh,,1
utt_009429,dlg_01341,5,controller,4151远台侧方报,4151远台侧方报,callsign,,1
utt_009430,dlg_01341,6,pilot,4151远台侧方报,4151远台侧方报,callsign,,1
utt_009431,dlg_01342,1,pilot,4017请求着陆条件,4017请求着陆条件,callsign,,1
utt_009432,dlg_01342,2,controller,4017着陆条件抄收 本场场压756 跑道03号 能见度大于2公里 云高128米 317度3米每秒,4017着陆条件抄收 本场场压756 跑道03号 能见度大于2公里 云高128米 317度3米每秒,callsign|height|qnh|runway|wind|weather,,1
utt_009433,dlg_01342,3,pilot,呃4017明白 场压756 跑道03号,呃4017明白 场压756 跑道03号,callsign|qnh|runway,,1
utt_009434,dlg_01342,4,pilot,4017请求下降高度,4017请求下降高度,callsign|height,,1
utt_009435,dlg_01342,5,controller,啊4017可以下降到标高1500报,啊4017可以下降到标高1500报,callsign|height,,1
utt_009436,dlg_01342,6,pilot,呃4017下降到标高1500报,呃4017下降到标高1500报,callsign|height,,1
utt_009437,dlg_01343,1,pilot,5207请求着陆条件,5207请求着陆条件,callsign|runway,,1
utt_009438,dlg_01343,2,controller,5207着陆条件抄收 本场场压710 跑道15号 能见度6公里 云高128米 90度2-6米每秒,5207着陆条件抄收 本场场压710 跑道15号 能见度6公里 云高128米 90度2-6米每秒,callsign|height|qnh|runway|wind|weather,,1
utt_009439,dlg_01343,3,pilot,5207明白 场压710 跑道15号,5207明白 场压710 跑道15号,callsign|qnh|runway,,1
utt_009440,dlg_01343,4,pilot,5207请求下降高度,5207请求下降高度,callsign|height|runway,,1
utt_009441,dlg_01343,5,controller,5207可以下降到标高9000报,5207可以下降到标高9000报,callsign|height|runway,,1
utt_009442,dlg_01343,6,pilot,呃5207下降到标高9000报,呃5207下降到标高9000报,callsign|height|runway,,1
utt_009443,dlg_01344,1,pilot,303远台侧方,303远台侧方,callsign,,1
utt_009444,dlg_01344,2,controller,303远台侧方报 收到,303远台侧方报 收到,callsign,,1
utt_009445,dlg_01344,3,controller,303继续下降高度,303继续下降高度,callsign|height,,1
utt_009446,dlg_01344,4,pilot,呃303继续下降高度,呃303继续下降高度,callsign|height,,1
utt_009447,dlg_01344,5,controller,303起落架放好三转弯报,303起落架放好三转弯报,callsign,,1
utt_009448,dlg_01344,6,pilot,303明白 三转弯报,303明白 三转弯报,callsign,,1
utt_009449,dlg_01345,1,pilot,303一转弯,303一转弯,callsign,,1
utt_009450,dlg_01345,2,controller,303一转弯报 收到,303一转弯报 收到,callsign,,1
utt_009451,dlg_01345,3,controller,303继续下降高度,303继续下降高度,callsign|height,,1
utt_009452,dlg_01345,4,pilot,呃303继续下降高度,呃303继续下降高度,callsign|height,,1
utt_009453,dlg_01345,5,controller,303起落架放好五边向台报,303起落架放好五边向台报,callsign,,1
utt_009454,dlg_01345,6,pilot,303明白 五边向台报,303明白 五边向台报,callsign,,1
utt_009455,dlg_01346,1,controller,4151上标准气压700 联系渭南频率1900,4151上标准气压700 联系渭南频率1900,callsign|frequency,,1
utt_009456,dlg_01346,2,pilot,4151上标准气压700 联系频率1900,4151上标准气压700 联系频率1900,callsign|frequency,,1
utt_009457,dlg_01346,3,pilot,渭南4151叫,渭南4151叫,callsign,,1
utt_009458,dlg_01346,4,controller,4151渭南回答 工作情况,4151渭南回答 工作情况,callsign,,1
utt_009459,dlg_01346,5,pilot,4151标高700 工作正常 预计进入时刻1037,4151标高700 工作正常 预计进入时刻1037,callsign|height,,1
utt_009460,dlg_01346,6,controller,4151保持标高700 飞越P256报,4151保持标高700 飞越P256报,callsign|height,,1
utt_009461,dlg_01346,7,pilot,4151明白 飞越P256报,4151明白 飞越P256报,callsign,,1
utt_009462,dlg_01347,1,pilot,4017请求进跑道,4017请求进跑道,callsign|runway,,1
utt_009463,dlg_01347,2,controller,4017检查好可以进跑道 跑道07,4017检查好可以进跑道 跑道07,callsign|runway,,1
